Instance name, X location, Y location, Voltage
_180_, 75.913, 27.2, 0.000356642
_181_, 75.913, 27.2, 0.000356642
_190_, 75.913, 27.2, 0.000356642
_272_, 75.913, 27.2, 0.000356642
_361_, 75.913, 27.2, 0.000356642
_363_, 75.913, 27.2, 0.000356642
_365_, 75.913, 27.2, 0.000356642
_394_, 75.913, 27.2, 0.000356642
_396_, 75.913, 27.2, 0.000356642
fanout98, 75.913, 27.2, 0.000356642
FILLER_0_7_162, 75.913, 27.2, 0.000356642
_182_, 88.606, 27.2, 0.000385397
_232_, 88.606, 27.2, 0.000385397
_233_, 88.606, 27.2, 0.000385397
_236_, 88.606, 27.2, 0.000385397
_271_, 88.606, 27.2, 0.000385397
_366_, 88.606, 27.2, 0.000385397
_371_, 88.606, 27.2, 0.000385397
_372_, 88.606, 27.2, 0.000385397
input12, 88.606, 27.2, 0.000385397
FILLER_0_6_168, 88.606, 27.2, 0.000385397
_234_, 101.3, 27.2, 0.000410976
_321_, 101.3, 27.2, 0.000410976
_335_, 101.3, 27.2, 0.000410976
_337_, 101.3, 27.2, 0.000410976
_338_, 101.3, 27.2, 0.000410976
_369_, 101.3, 27.2, 0.000410976
_370_, 101.3, 27.2, 0.000410976
_378_, 101.3, 27.2, 0.000410976
_322_, 113.993, 27.2, 0.000432088
_325_, 113.993, 27.2, 0.000432088
_326_, 113.993, 27.2, 0.000432088
_328_, 113.993, 27.2, 0.000432088
_329_, 113.993, 27.2, 0.000432088
_330_, 113.993, 27.2, 0.000432088
_377_, 113.993, 27.2, 0.000432088
_437_, 113.993, 27.2, 0.000432088
_212_, 126.686, 27.2, 0.000434673
_213_, 126.686, 27.2, 0.000434673
_318_, 126.686, 27.2, 0.000434673
_319_, 126.686, 27.2, 0.000434673
_342_, 126.686, 27.2, 0.000434673
output55, 126.686, 27.2, 0.000434673
output78, 126.686, 27.2, 0.000434673
ANTENNA_2, 126.686, 27.2, 0.000434673
FILLER_0_7_269, 126.686, 27.2, 0.000434673
_296_, 5.52, 21.76, 9.38068e-05
PHY_EDGE_ROW_3_Left_13, 5.52, 21.76, 9.38068e-05
PHY_EDGE_ROW_4_Left_14, 5.52, 21.76, 9.38068e-05
output62, 5.52, 21.76, 9.38068e-05
output64, 5.52, 21.76, 9.38068e-05
output65, 5.52, 21.76, 9.38068e-05
FILLER_0_4_7, 5.52, 21.76, 9.38068e-05
PHY_EDGE_ROW_3_Right_3, 139.38, 21.76, 0.000747385
PHY_EDGE_ROW_4_Right_4, 139.38, 21.76, 0.000747385
input9, 139.38, 21.76, 0.000747385
output51, 139.38, 21.76, 0.000747385
output80, 139.38, 21.76, 0.000747385
output83, 139.38, 21.76, 0.000747385
_249_, 15.33, 21.76, 9.38068e-05
_269_, 15.33, 21.76, 9.38068e-05
_270_, 15.33, 21.76, 9.38068e-05
_293_, 15.33, 21.76, 9.38068e-05
_295_, 15.33, 21.76, 9.38068e-05
FILLER_0_4_24, 15.33, 21.76, 9.38068e-05
FILLER_0_5_30, 15.33, 21.76, 9.38068e-05
_219_, 37.833, 21.76, 0.00018862
_243_, 37.833, 21.76, 0.00018862
_247_, 37.833, 21.76, 0.00018862
_390_, 37.833, 21.76, 0.00018862
_403_, 37.833, 21.76, 0.00018862
_404_, 37.833, 21.76, 0.00018862
_411_, 37.833, 21.76, 0.00018862
_413_, 37.833, 21.76, 0.00018862
fanout103, 37.833, 21.76, 0.00018862
FILLER_0_4_76, 37.833, 21.76, 0.00018862
FILLER_0_5_73, 37.833, 21.76, 0.00018862
_256_, 50.526, 21.76, 0.000282222
_358_, 50.526, 21.76, 0.000282222
_360_, 50.526, 21.76, 0.000282222
_410_, 50.526, 21.76, 0.000282222
_444_, 50.526, 21.76, 0.000282222
FILLER_0_3_89, 50.526, 21.76, 0.000282222
FILLER_0_3_97, 50.526, 21.76, 0.000282222
FILLER_0_4_85, 50.526, 21.76, 0.000282222
_226_, 63.22, 21.76, 0.000370744
_239_, 63.22, 21.76, 0.000370744
_240_, 63.22, 21.76, 0.000370744
_264_, 63.22, 21.76, 0.000370744
_407_, 63.22, 21.76, 0.000370744
_408_, 63.22, 21.76, 0.000370744
fanout95, 63.22, 21.76, 0.000370744
FILLER_0_4_135, 63.22, 21.76, 0.000370744
FILLER_0_5_129, 63.22, 21.76, 0.000370744
_175_, 75.913, 21.76, 0.000453983
_263_, 75.913, 21.76, 0.000453983
_267_, 75.913, 21.76, 0.000453983
_268_, 75.913, 21.76, 0.000453983
_395_, 75.913, 21.76, 0.000453983
_416_, 75.913, 21.76, 0.000453983
_417_, 75.913, 21.76, 0.000453983
FILLER_0_4_144, 75.913, 21.76, 0.000453983
FILLER_0_4_152, 75.913, 21.76, 0.000453983
FILLER_0_4_166, 75.913, 21.76, 0.000453983
_186_, 88.606, 21.76, 0.000537065
_231_, 88.606, 21.76, 0.000537065
_237_, 88.606, 21.76, 0.000537065
_238_, 88.606, 21.76, 0.000537065
_345_, 88.606, 21.76, 0.000537065
_349_, 88.606, 21.76, 0.000537065
_373_, 88.606, 21.76, 0.000537065
FILLER_0_4_178, 88.606, 21.76, 0.000537065
FILLER_0_4_186, 88.606, 21.76, 0.000537065
FILLER_0_5_181, 88.606, 21.76, 0.000537065
FILLER_0_5_193, 88.606, 21.76, 0.000537065
_323_, 101.3, 21.76, 0.000618205
_332_, 101.3, 21.76, 0.000618205
_333_, 101.3, 21.76, 0.000618205
_336_, 101.3, 21.76, 0.000618205
_424_, 101.3, 21.76, 0.000618205
fanout116, 101.3, 21.76, 0.000618205
FILLER_0_3_199, 101.3, 21.76, 0.000618205
FILLER_0_5_221, 101.3, 21.76, 0.000618205
_196_, 113.993, 21.76, 0.000684859
_327_, 113.993, 21.76, 0.000684859
_350_, 113.993, 21.76, 0.000684859
_434_, 113.993, 21.76, 0.000684859
fanout102, 113.993, 21.76, 0.000684859
fanout113, 113.993, 21.76, 0.000684859
_389_, 126.686, 21.76, 0.000740495
_438_, 126.686, 21.76, 0.000740495
output37, 126.686, 21.76, 0.000740495
output74, 126.686, 21.76, 0.000740495
output75, 126.686, 21.76, 0.000740495
output76, 126.686, 21.76, 0.000740495
output79, 126.686, 21.76, 0.000740495
output81, 126.686, 21.76, 0.000740495
output82, 126.686, 21.76, 0.000740495
ANTENNA_5, 126.686, 21.76, 0.000740495
ANTENNA_6, 126.686, 21.76, 0.000740495
FILLER_0_4_259, 126.686, 21.76, 0.000740495
_294_, 5.52, 16.32, 0.000114156
PHY_EDGE_ROW_1_Left_11, 5.52, 16.32, 0.000114156
PHY_EDGE_ROW_2_Left_12, 5.52, 16.32, 0.000114156
output92, 5.52, 16.32, 0.000114156
output93, 5.52, 16.32, 0.000114156
output94, 5.52, 16.32, 0.000114156
_199_, 139.38, 16.32, 0.000495027
_354_, 139.38, 16.32, 0.000495027
PHY_EDGE_ROW_1_Right_1, 139.38, 16.32, 0.000495027
PHY_EDGE_ROW_2_Right_2, 139.38, 16.32, 0.000495027
output77, 139.38, 16.32, 0.000495027
_258_, 15.33, 16.32, 0.000108033
_259_, 15.33, 16.32, 0.000108033
_261_, 15.33, 16.32, 0.000108033
_262_, 15.33, 16.32, 0.000108033
_266_, 15.33, 16.32, 0.000108033
_289_, 15.33, 16.32, 0.000108033
output87, 15.33, 16.32, 0.000108033
output88, 15.33, 16.32, 0.000108033
output90, 15.33, 16.32, 0.000108033
FILLER_0_2_22, 15.33, 16.32, 0.000108033
_179_, 37.833, 16.32, 0.000159269
_183_, 37.833, 16.32, 0.000159269
_187_, 37.833, 16.32, 0.000159269
_221_, 37.833, 16.32, 0.000159269
_224_, 37.833, 16.32, 0.000159269
_257_, 37.833, 16.32, 0.000159269
_391_, 37.833, 16.32, 0.000159269
_392_, 37.833, 16.32, 0.000159269
_412_, 37.833, 16.32, 0.000159269
FILLER_0_2_73, 37.833, 16.32, 0.000159269
_176_, 50.526, 16.32, 0.000221578
_178_, 50.526, 16.32, 0.000221578
_191_, 50.526, 16.32, 0.000221578
_193_, 50.526, 16.32, 0.000221578
_210_, 50.526, 16.32, 0.000221578
_215_, 50.526, 16.32, 0.000221578
_225_, 50.526, 16.32, 0.000221578
_227_, 50.526, 16.32, 0.000221578
_255_, 50.526, 16.32, 0.000221578
_401_, 50.526, 16.32, 0.000221578
_409_, 50.526, 16.32, 0.000221578
input17, 50.526, 16.32, 0.000221578
FILLER_0_2_85, 50.526, 16.32, 0.000221578
FILLER_0_2_96, 50.526, 16.32, 0.000221578
_216_, 63.22, 16.32, 0.000276989
_260_, 63.22, 16.32, 0.000276989
_381_, 63.22, 16.32, 0.000276989
_398_, 63.22, 16.32, 0.000276989
_446_, 63.22, 16.32, 0.000276989
fanout96, 63.22, 16.32, 0.000276989
fanout97, 63.22, 16.32, 0.000276989
_184_, 75.913, 16.32, 0.000325246
_229_, 75.913, 16.32, 0.000325246
_383_, 75.913, 16.32, 0.000325246
_415_, 75.913, 16.32, 0.000325246
_418_, 75.913, 16.32, 0.000325246
_429_, 75.913, 16.32, 0.000325246
_314_, 88.606, 16.32, 0.000371566
_346_, 88.606, 16.32, 0.000371566
_347_, 88.606, 16.32, 0.000371566
_348_, 88.606, 16.32, 0.000371566
_426_, 88.606, 16.32, 0.000371566
input21, 88.606, 16.32, 0.000371566
FILLER_0_1_169, 88.606, 16.32, 0.000371566
FILLER_0_2_180, 88.606, 16.32, 0.000371566
_315_, 101.3, 16.32, 0.000416368
_425_, 101.3, 16.32, 0.000416368
_430_, 101.3, 16.32, 0.000416368
_317_, 113.993, 16.32, 0.000459453
_386_, 113.993, 16.32, 0.000459453
_387_, 113.993, 16.32, 0.000459453
_388_, 113.993, 16.32, 0.000459453
_433_, 113.993, 16.32, 0.000459453
input23, 113.993, 16.32, 0.000459453
output39, 113.993, 16.32, 0.000459453
output73, 113.993, 16.32, 0.000459453
ANTENNA_4, 113.993, 16.32, 0.000459453
_356_, 126.686, 16.32, 0.000492113
_432_, 126.686, 16.32, 0.000492113
_435_, 126.686, 16.32, 0.000492113
fanout101, 126.686, 16.32, 0.000492113
PHY_EDGE_ROW_0_Left_10, 5.52, 10.88, 0.000299162
output34, 5.52, 10.88, 0.000299162
output38, 5.52, 10.88, 0.000299162
output89, 5.52, 10.88, 0.000299162
output91, 5.52, 10.88, 0.000299162
PHY_EDGE_ROW_0_Right_0, 139.38, 10.88, 0.000723637
output35, 139.38, 10.88, 0.000723637
_254_, 15.33, 10.88, 0.00024445
_290_, 15.33, 10.88, 0.00024445
input2, 15.33, 10.88, 0.00024445
input3, 15.33, 10.88, 0.00024445
output84, 15.33, 10.88, 0.00024445
output86, 15.33, 10.88, 0.00024445
_189_, 37.833, 10.88, 0.000277799
_194_, 37.833, 10.88, 0.000277799
_220_, 37.833, 10.88, 0.000277799
_222_, 37.833, 10.88, 0.000277799
_223_, 37.833, 10.88, 0.000277799
_309_, 37.833, 10.88, 0.000277799
_400_, 37.833, 10.88, 0.000277799
input16, 37.833, 10.88, 0.000277799
output42, 37.833, 10.88, 0.000277799
output43, 37.833, 10.88, 0.000277799
_217_, 50.526, 10.88, 0.000363526
_310_, 50.526, 10.88, 0.000363526
_399_, 50.526, 10.88, 0.000363526
_441_, 50.526, 10.88, 0.000363526
output44, 50.526, 10.88, 0.000363526
_306_, 63.22, 10.88, 0.000443962
_311_, 63.22, 10.88, 0.000443962
_312_, 63.22, 10.88, 0.000443962
_427_, 63.22, 10.88, 0.000443962
input18, 63.22, 10.88, 0.000443962
output45, 63.22, 10.88, 0.000443962
output46, 63.22, 10.88, 0.000443962
_228_, 75.913, 10.88, 0.000510203
_230_, 75.913, 10.88, 0.000510203
_313_, 75.913, 10.88, 0.000510203
input19, 75.913, 10.88, 0.000510203
output47, 75.913, 10.88, 0.000510203
fanout100, 75.913, 10.88, 0.000510203
_379_, 88.606, 10.88, 0.000571954
_380_, 88.606, 10.88, 0.000571954
input20, 88.606, 10.88, 0.000571954
output48, 88.606, 10.88, 0.000571954
output49, 88.606, 10.88, 0.000571954
_198_, 101.3, 10.88, 0.000626343
_384_, 101.3, 10.88, 0.000626343
_385_, 101.3, 10.88, 0.000626343
input22, 101.3, 10.88, 0.000626343
output50, 101.3, 10.88, 0.000626343
fanout109, 101.3, 10.88, 0.000626343
_316_, 113.993, 10.88, 0.000676018
_431_, 113.993, 10.88, 0.000676018
output41, 113.993, 10.88, 0.000676018
_352_, 126.686, 10.88, 0.000720991
_353_, 126.686, 10.88, 0.000720991
input14, 126.686, 10.88, 0.000720991
output36, 126.686, 10.88, 0.000720991
fanout99, 126.686, 10.88, 0.000720991

