Instance name, X location, Y location, Voltage
x49, 87.14, 24.48, 1.79995
x6, 87.14, 24.48, 1.79995
FILLER_0_6_191, 87.14, 24.48, 1.79995
x22, 100.2, 24.48, 1.79994
x23, 100.2, 24.48, 1.79994
x29, 100.2, 24.48, 1.79994
x34, 100.2, 24.48, 1.79994
FILLER_0_6_218, 100.2, 24.48, 1.79994
x11_10, 113.26, 24.48, 1.79994
x12_10, 113.26, 24.48, 1.79994
x25, 113.26, 24.48, 1.79994
x3_2, 113.26, 24.48, 1.79994
x3_4, 113.26, 24.48, 1.79994
x43_4, 113.26, 24.48, 1.79994
x51, 113.26, 24.48, 1.79994
FILLER_0_5_233, 113.26, 24.48, 1.79994
FILLER_0_5_243, 113.26, 24.48, 1.79994
FILLER_0_6_241, 113.26, 24.48, 1.79994
x3_6, 126.32, 24.48, 1.79993
x3_9, 126.32, 24.48, 1.79993
x43_2, 126.32, 24.48, 1.79993
x43_3, 126.32, 24.48, 1.79993
x4_3, 126.32, 24.48, 1.79993
x4_7, 126.32, 24.48, 1.79993
x4_9, 126.32, 24.48, 1.79993
FILLER_0_5_264, 126.32, 24.48, 1.79993
x7_9, 5.52, 19.04, 1.8
x8_1, 5.52, 19.04, 1.8
PHY_EDGE_ROW_2_Left_12, 5.52, 19.04, 1.8
PHY_EDGE_ROW_3_Left_13, 5.52, 19.04, 1.8
FILLER_0_4_3, 5.52, 19.04, 1.8
x3_0, 139.38, 19.04, 1.79997
x44_10, 139.38, 19.04, 1.79997
PHY_EDGE_ROW_2_Right_2, 139.38, 19.04, 1.79997
PHY_EDGE_ROW_3_Right_3, 139.38, 19.04, 1.79997
FILLER_0_2_284, 139.38, 19.04, 1.79997
x2_1, 13.68, 19.04, 1.8
x2_5, 13.68, 19.04, 1.8
x42_1, 13.68, 19.04, 1.8
x42_7, 13.68, 19.04, 1.8
x7_7, 13.68, 19.04, 1.8
FILLER_0_4_20, 13.68, 19.04, 1.8
x1_3, 34.9, 19.04, 1.79999
x41_3, 34.9, 19.04, 1.79999
x45_2, 34.9, 19.04, 1.79999
x45_3, 34.9, 19.04, 1.79999
x46_3, 34.9, 19.04, 1.79999
x5_2, 34.9, 19.04, 1.79999
x12_1, 47.96, 19.04, 1.79999
x12_2, 47.96, 19.04, 1.79999
x1_2, 47.96, 19.04, 1.79999
x46_7, 47.96, 19.04, 1.79999
x45_6, 61.02, 19.04, 1.79998
x45_7, 61.02, 19.04, 1.79998
x46_8, 61.02, 19.04, 1.79998
x5_5, 61.02, 19.04, 1.79998
FILLER_0_4_132, 61.02, 19.04, 1.79998
x1_7, 74.08, 19.04, 1.79998
x41_8, 74.08, 19.04, 1.79998
x41_9, 74.08, 19.04, 1.79998
x45_5, 74.08, 19.04, 1.79998
x46_5, 74.08, 19.04, 1.79998
x11_6, 87.14, 19.04, 1.79997
x11_7, 87.14, 19.04, 1.79997
x12_6, 87.14, 19.04, 1.79997
x12_7, 87.14, 19.04, 1.79997
x1_8, 87.14, 19.04, 1.79997
x24, 87.14, 19.04, 1.79997
x27, 87.14, 19.04, 1.79997
x30, 87.14, 19.04, 1.79997
x46, 87.14, 19.04, 1.79997
x50, 87.14, 19.04, 1.79997
x9_7, 87.14, 19.04, 1.79997
FILLER_0_3_172, 87.14, 19.04, 1.79997
x10_7, 100.2, 19.04, 1.79997
x12_8, 100.2, 19.04, 1.79997
x1_10, 100.2, 19.04, 1.79997
x26, 100.2, 19.04, 1.79997
x28, 100.2, 19.04, 1.79997
x36, 100.2, 19.04, 1.79997
x52, 100.2, 19.04, 1.79997
x53, 100.2, 19.04, 1.79997
x10_10, 113.26, 19.04, 1.79997
x11_9, 113.26, 19.04, 1.79997
x12_9, 113.26, 19.04, 1.79997
x21_10, 113.26, 19.04, 1.79997
x38_10, 113.26, 19.04, 1.79997
x3_5, 113.26, 19.04, 1.79997
x43_5, 113.26, 19.04, 1.79997
x4_4, 113.26, 19.04, 1.79997
x4_5, 113.26, 19.04, 1.79997
FILLER_0_2_231, 113.26, 19.04, 1.79997
FILLER_0_3_244, 113.26, 19.04, 1.79997
x3_1, 126.32, 19.04, 1.79997
x43_1, 126.32, 19.04, 1.79997
x44_6, 126.32, 19.04, 1.79997
x44_7, 126.32, 19.04, 1.79997
x44_9, 126.32, 19.04, 1.79997
x4_2, 126.32, 19.04, 1.79997
x4_6, 126.32, 19.04, 1.79997
x54, 126.32, 19.04, 1.79997
FILLER_0_2_253, 126.32, 19.04, 1.79997
FILLER_0_3_255, 126.32, 19.04, 1.79997
x2_0, 5.52, 13.6, 1.8
x7_0, 5.52, 13.6, 1.8
x7_1, 5.52, 13.6, 1.8
x8_0, 5.52, 13.6, 1.8
PHY_EDGE_ROW_0_Left_10, 5.52, 13.6, 1.8
PHY_EDGE_ROW_1_Left_11, 5.52, 13.6, 1.8
FILLER_0_0_3, 5.52, 13.6, 1.8
x43_0, 139.38, 13.6, 1.8
x44_8, 139.38, 13.6, 1.8
PHY_EDGE_ROW_0_Right_0, 139.38, 13.6, 1.8
PHY_EDGE_ROW_1_Right_1, 139.38, 13.6, 1.8
x39, 13.68, 13.6, 1.8
x42_0, 13.68, 13.6, 1.8
