Instance name, X location, Y location, Voltage
_096_, 113.993, 27.2, 0.000301684
_169_, 113.993, 27.2, 0.000301684
_246_, 113.993, 27.2, 0.000301684
FILLER_0_5_225, 113.993, 27.2, 0.000301684
FILLER_0_6_246, 113.993, 27.2, 0.000301684
output54, 126.686, 27.2, 0.00030271
FILLER_0_6_277, 126.686, 27.2, 0.00030271
PHY_EDGE_ROW_3_Left_13, 5.52, 21.76, 7.91696e-05
PHY_EDGE_ROW_4_Left_14, 5.52, 21.76, 7.91696e-05
output61, 5.52, 21.76, 7.91696e-05
output63, 5.52, 21.76, 7.91696e-05
output84, 5.52, 21.76, 7.91696e-05
output93, 5.52, 21.76, 7.91696e-05
_160_, 139.38, 21.76, 0.000438183
PHY_EDGE_ROW_3_Right_3, 139.38, 21.76, 0.000438183
PHY_EDGE_ROW_4_Right_4, 139.38, 21.76, 0.000438183
output50, 139.38, 21.76, 0.000438183
output81, 139.38, 21.76, 0.000438183
output82, 139.38, 21.76, 0.000438183
_178_, 15.33, 21.76, 7.54068e-05
_180_, 15.33, 21.76, 7.54068e-05
_182_, 15.33, 21.76, 7.54068e-05
_184_, 15.33, 21.76, 7.54068e-05
_190_, 15.33, 21.76, 7.54068e-05
_197_, 15.33, 21.76, 7.54068e-05
FILLER_0_3_20, 15.33, 21.76, 7.54068e-05
FILLER_0_4_17, 15.33, 21.76, 7.54068e-05
FILLER_0_4_25, 15.33, 21.76, 7.54068e-05
_153_, 37.833, 21.76, 0.000119524
_173_, 37.833, 21.76, 0.000119524
_210_, 37.833, 21.76, 0.000119524
_263_, 37.833, 21.76, 0.000119524
FILLER_0_3_66, 37.833, 21.76, 0.000119524
FILLER_0_4_80, 37.833, 21.76, 0.000119524
FILLER_0_5_72, 37.833, 21.76, 0.000119524
_121_, 50.526, 21.76, 0.000172079
_130_, 50.526, 21.76, 0.000172079
_177_, 50.526, 21.76, 0.000172079
_208_, 50.526, 21.76, 0.000172079
_213_, 50.526, 21.76, 0.000172079
_255_, 50.526, 21.76, 0.000172079
FILLER_0_4_94, 50.526, 21.76, 0.000172079
_157_, 63.22, 21.76, 0.000223981
_159_, 63.22, 21.76, 0.000223981
_181_, 63.22, 21.76, 0.000223981
_207_, 63.22, 21.76, 0.000223981
FILLER_0_3_120, 63.22, 21.76, 0.000223981
FILLER_0_4_125, 63.22, 21.76, 0.000223981
FILLER_0_4_136, 63.22, 21.76, 0.000223981
FILLER_0_5_139, 63.22, 21.76, 0.000223981
_161_, 75.913, 21.76, 0.00027555
_237_, 75.913, 21.76, 0.00027555
_240_, 75.913, 21.76, 0.00027555
FILLER_0_4_161, 75.913, 21.76, 0.00027555
FILLER_0_5_165, 75.913, 21.76, 0.00027555
_116_, 88.606, 21.76, 0.000327118
_117_, 88.606, 21.76, 0.000327118
_163_, 88.606, 21.76, 0.000327118
_219_, 88.606, 21.76, 0.000327118
FILLER_0_5_187, 88.606, 21.76, 0.000327118
_103_, 101.3, 21.76, 0.000378624
_106_, 101.3, 21.76, 0.000378624
_107_, 101.3, 21.76, 0.000378624
_167_, 101.3, 21.76, 0.000378624
_220_, 101.3, 21.76, 0.000378624
_231_, 101.3, 21.76, 0.000378624
fanout96, 101.3, 21.76, 0.000378624
FILLER_0_4_205, 101.3, 21.76, 0.000378624
FILLER_0_4_220, 101.3, 21.76, 0.000378624
FILLER_0_5_215, 101.3, 21.76, 0.000378624
_089_, 113.993, 21.76, 0.000421174
_102_, 113.993, 21.76, 0.000421174
_120_, 113.993, 21.76, 0.000421174
_191_, 113.993, 21.76, 0.000421174
_248_, 113.993, 21.76, 0.000421174
fanout100, 113.993, 21.76, 0.000421174
_164_, 126.686, 21.76, 0.000434992
_166_, 126.686, 21.76, 0.000434992
_168_, 126.686, 21.76, 0.000434992
output73, 126.686, 21.76, 0.000434992
FILLER_0_3_262, 126.686, 21.76, 0.000434992
FILLER_0_4_265, 126.686, 21.76, 0.000434992
PHY_EDGE_ROW_1_Left_11, 5.52, 16.32, 9.28662e-05
PHY_EDGE_ROW_2_Left_12, 5.52, 16.32, 9.28662e-05
output89, 5.52, 16.32, 9.28662e-05
output90, 5.52, 16.32, 9.28662e-05
output91, 5.52, 16.32, 9.28662e-05
output92, 5.52, 16.32, 9.28662e-05
_150_, 139.38, 16.32, 0.00063631
PHY_EDGE_ROW_1_Right_1, 139.38, 16.32, 0.00063631
PHY_EDGE_ROW_2_Right_2, 139.38, 16.32, 0.00063631
output77, 139.38, 16.32, 0.00063631
output78, 139.38, 16.32, 0.00063631
output80, 139.38, 16.32, 0.00063631
_172_, 15.33, 16.32, 9.28662e-05
_174_, 15.33, 16.32, 9.28662e-05
_176_, 15.33, 16.32, 9.28662e-05
_228_, 15.33, 16.32, 9.28662e-05
output86, 15.33, 16.32, 9.28662e-05
FILLER_0_1_21, 15.33, 16.32, 9.28662e-05
FILLER_0_2_29, 15.33, 16.32, 9.28662e-05
FILLER_0_3_28, 15.33, 16.32, 9.28662e-05
_137_, 37.833, 16.32, 0.000178493
_175_, 37.833, 16.32, 0.000178493
_211_, 37.833, 16.32, 0.000178493
_251_, 37.833, 16.32, 0.000178493
_252_, 37.833, 16.32, 0.000178493
FILLER_0_1_60, 37.833, 16.32, 0.000178493
_118_, 50.526, 16.32, 0.000262102
_139_, 50.526, 16.32, 0.000262102
_253_, 50.526, 16.32, 0.000262102
FILLER_0_1_96, 50.526, 16.32, 0.000262102
FILLER_0_2_110, 50.526, 16.32, 0.000262102
FILLER_0_3_100, 50.526, 16.32, 0.000262102
_140_, 63.22, 16.32, 0.00034462
_216_, 63.22, 16.32, 0.00034462
_256_, 63.22, 16.32, 0.00034462
_269_, 63.22, 16.32, 0.00034462
fanout102, 63.22, 16.32, 0.00034462
FILLER_0_1_124, 63.22, 16.32, 0.00034462
_183_, 75.913, 16.32, 0.000423627
_218_, 75.913, 16.32, 0.000423627
_241_, 75.913, 16.32, 0.000423627
_257_, 75.913, 16.32, 0.000423627
_258_, 75.913, 16.32, 0.000423627
FILLER_0_3_163, 75.913, 16.32, 0.000423627
_119_, 88.606, 16.32, 0.000500857
_233_, 88.606, 16.32, 0.000500857
_259_, 88.606, 16.32, 0.000500857
fanout95, 88.606, 16.32, 0.000500857
fanout97, 88.606, 16.32, 0.000500857
_144_, 101.3, 16.32, 0.000574634
_189_, 101.3, 16.32, 0.000574634
_193_, 101.3, 16.32, 0.000574634
_221_, 101.3, 16.32, 0.000574634
_260_, 101.3, 16.32, 0.000574634
_266_, 101.3, 16.32, 0.000574634
FILLER_0_2_217, 101.3, 16.32, 0.000574634
_195_, 113.993, 16.32, 0.000635713
_261_, 113.993, 16.32, 0.000635713
FILLER_0_1_225, 113.993, 16.32, 0.000635713
FILLER_0_2_249, 113.993, 16.32, 0.000635713
_135_, 126.686, 16.32, 0.000636254
_152_, 126.686, 16.32, 0.000636254
_154_, 126.686, 16.32, 0.000636254
_156_, 126.686, 16.32, 0.000636254
_158_, 126.686, 16.32, 0.000636254
_162_, 126.686, 16.32, 0.000636254
output79, 126.686, 16.32, 0.000636254
fanout98, 126.686, 16.32, 0.000636254
FILLER_0_1_257, 126.686, 16.32, 0.000636254
PHY_EDGE_ROW_0_Left_10, 5.52, 10.88, 0.000236682
output33, 5.52, 10.88, 0.000236682
output37, 5.52, 10.88, 0.000236682
output87, 5.52, 10.88, 0.000236682
output88, 5.52, 10.88, 0.000236682
PHY_EDGE_ROW_0_Right_0, 139.38, 10.88, 0.000428646
output34, 139.38, 10.88, 0.000428646
_264_, 15.33, 10.88, 0.000188987
input2, 15.33, 10.88, 0.000188987
input3, 15.33, 10.88, 0.000188987
output83, 15.33, 10.88, 0.000188987
output85, 15.33, 10.88, 0.000188987
FILLER_0_0_24, 15.33, 10.88, 0.000188987
_138_, 37.833, 10.88, 0.00020311
_212_, 37.833, 10.88, 0.00020311
input14, 37.833, 10.88, 0.00020311
output41, 37.833, 10.88, 0.00020311
output42, 37.833, 10.88, 0.00020311
_215_, 50.526, 10.88, 0.000257458
input15, 50.526, 10.88, 0.000257458
input16, 50.526, 10.88, 0.000257458
output43, 50.526, 10.88, 0.000257458
FILLER_0_0_89, 50.526, 10.88, 0.000257458
FILLER_0_0_100, 50.526, 10.88, 0.000257458
FILLER_0_0_109, 50.526, 10.88, 0.000257458
_141_, 63.22, 10.88, 0.000305943
_242_, 63.22, 10.88, 0.000305943
input17, 63.22, 10.88, 0.000305943
output44, 63.22, 10.88, 0.000305943
output45, 63.22, 10.88, 0.000305943
FILLER_0_0_113, 63.22, 10.88, 0.000305943
FILLER_0_0_120, 63.22, 10.88, 0.000305943
FILLER_0_0_129, 63.22, 10.88, 0.000305943
_142_, 75.913, 10.88, 0.00034398
_217_, 75.913, 10.88, 0.00034398
input18, 75.913, 10.88, 0.00034398
output46, 75.913, 10.88, 0.00034398
FILLER_0_0_163, 75.913, 10.88, 0.00034398
_143_, 88.606, 10.88, 0.000376259
_232_, 88.606, 10.88, 0.000376259
input19, 88.606, 10.88, 0.000376259
input20, 88.606, 10.88, 0.000376259
output47, 88.606, 10.88, 0.000376259
FILLER_0_0_180, 88.606, 10.88, 0.000376259
FILLER_0_0_189, 88.606, 10.88, 0.000376259
_145_, 101.3, 10.88, 0.000402245
input21, 101.3, 10.88, 0.000402245
output48, 101.3, 10.88, 0.000402245
output49, 101.3, 10.88, 0.000402245
FILLER_0_0_201, 101.3, 10.88, 0.000402245
FILLER_0_0_209, 101.3, 10.88, 0.000402245
FILLER_0_0_220, 101.3, 10.88, 0.000402245
_146_, 113.993, 10.88, 0.000417645
_147_, 113.993, 10.88, 0.000417645
_148_, 113.993, 10.88, 0.000417645
_194_, 113.993, 10.88, 0.000417645
input13, 113.993, 10.88, 0.000417645
input22, 113.993, 10.88, 0.000417645
output40, 113.993, 10.88, 0.000417645
FILLER_0_0_229, 113.993, 10.88, 0.000417645
_092_, 126.686, 10.88, 0.000426002
input9, 126.686, 10.88, 0.000426002
output35, 126.686, 10.88, 0.000426002
output36, 126.686, 10.88, 0.000426002
output38, 126.686, 10.88, 0.000426002
output72, 126.686, 10.88, 0.000426002
output74, 126.686, 10.88, 0.000426002
output75, 126.686, 10.88, 0.000426002
output76, 126.686, 10.88, 0.000426002
FILLER_0_0_253, 126.686, 10.88, 0.000426002
FILLER_0_0_260, 126.686, 10.88, 0.000426002

